Var1
3330.23511030395
3360.21003846848
3390.46432147039
3421.26202405677
3452.01068045336
3483.08717266298
3514.24819070527
3546.04431425185
3577.9420270772
3610.08688550452
3642.63012736293
3675.1974467084
3708.30858765457
3741.86051767727
3775.59494804427
3809.94519627764
3844.24798141461
3878.79303917732
3913.68776790071
3949.09259242502
3985.24762625418
4021.12412578338
4057.29916644097
4093.74623474303
4130.49853099366
4167.995842253
4205.69291395206
4243.44859735703
4281.72548210792
4320.31202229902
4359.11986055486
4398.3362119336
4437.99718325191
4477.91098286456
4518.09208211476
4558.88547409541
4599.92743716707
4641.05357420999
4683.60301691293
4725.79244753768
4768.47892130489
4811.41880537982
4854.84493011286
4898.46555828525
4942.82555709164
4987.1716095455
5031.92565203462
5077.10705634572
5122.65886137925
5168.71607684456
5215.48474174743
5262.27694786116
5309.84364816354
5357.59298506033
5405.7003037417
5454.44208999385
5503.4364378698
5552.87071910445
5602.93744207611
5653.33523809952
5692.32064312399
5731.23155146513
5770.24196120353
5809.81266079892
5849.94380495088
5890.37568815298
5930.75547542064
5971.12404480031
6012.06102008903
6053.18069039811
6094.93081524047
6137.11274753393
6179.25189384688
6222.74428655863
6265.36364493601
6294.9616297296
6324.67201406208
6354.60735069815
6384.53088814994
6414.55011507258
6445.07514150239
6475.51258522475
6506.07176706161
6536.73054136857
6567.35450724491
6598.36585790305
6629.46229295663
6660.84090708685
6677.90517769025
6695.2281670813
6712.52558388296
6729.56666060298
6747.02459275161
6764.44667040141
6781.79113801818
6800.51901846063
6817.78348394558
6835.40639524545
6853.50558721534
6871.17978320086
6889.06950732058
6907.13973348721
6925.22560470176
6943.05844606077
6960.96952594619
6979.15583592563
6997.44548330892
7015.56409827235
7033.81236418881
7051.9612931369
7070.37702713341
7088.62815403373
7107.01756378395
7125.37629586107
7143.84666233647
7162.48279947312
7181.0582133535
7199.75206194934
7218.45348217618
7237.22752573156
7256.29759253554
7275.27003348423
7293.8766465853
7312.77567552332
7331.95641854237
7350.93999297773
7370.16913489822
7389.10057433868
7408.01961002432
7427.72979550333
7447.00743130044
7466.3634773277
7486.21551937441
7505.22076139796
7524.27425193085
7543.37611353108
7562.93483628929
7582.1348454406
7601.96949281417
7622.12345752858
7641.95264471633
7661.77251254666
7681.65970574819
7701.54159598426
7721.89260898952
7742.30268230931
7762.3760697633
7782.45161315332
7786.37528215333
7790.16240535174
7793.46687264586
7796.88497197851
7800.53360910387
7803.88940181686
7807.26810453835
7811.06195500905
7814.76516195457
7818.43158923771
7822.27085427179
7825.96269669093
7829.59400569468
7833.29996688642
7836.84041493489
7840.49032547796
7844.01044788262
7847.99523136374
7851.75560262038
7855.42656026265
7859.30798729279
7862.98063485406
7866.64045977941
7870.25588760269
7874.10706988066
7877.84046030727
7881.64557560948
7885.07509181124
7888.70172916346
7892.4505275312
7896.12384946338
7899.91497179678
